1~4~1~1~2~1~2~96~96~96~2~2~1~1~1~1~3~2~2~1~4~1~1~1~1~1~1~1~1~1~1~1~1~1~1~2~2~2~2~2~2~1~2~1~97~2~96~96~96~2~2~2~1~1~1~2~2~2~2~2~2~96~96~96~2~2~2~2~2~2~2~2~9~9~9~9~9~2~96~96~96~1~2~96~96~96~2~2~2~2~2~2~2~96~96~96~96~96~96~96~2~96~96~2~96~96~96~2~96~96~96~1~1~3~97~2~96~96~96~1~1~1~1~1~1~1~1~1~2~9~2~9~2~9~2~9~2~9~1~1~2~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~97~99~2~1~3~96~96~96~96~96~96~96~96~96~96~96~~2~1~1~2~1~2~2~1~2~1~1~1~2~2~2~2~97~97~97~97~97~97~97~97~97~97~97~97~1~2~1~1~1~1~1~1~1~1~1~1~1~1~1~1~2~2~9~997~997~75~2~3~0~90~997~97~97~1~1~2~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~2~9~9~9~1~2~1~1~2~2~2~~0~~~~1~0000041648~1~2~6~5~101~409.79076774,,,,
7~2~2~3~2~1~2~96~96~96~2~97~97~2~97~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~1~2~2~2~2~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~99~999~999~999~999~999~999~999~999~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~Owner~~~2~0000011394~1~3~1~1~113~1421.3893726,,,,
7~2~2~3~2~1~2~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~2~2~1~2~2~1~2~1~2~1~2~2~2~2~1~1~1~2~3~3~1~1~1~1~1~3~1~1~1~1~1~1~1~1~1~1~1~2~1~1~2~1~1~2~5~50~1~10~90~100~90~0~50~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~Administrative~~~2~0000013346~2~3~1~1~113~1946.7166376,,,,
1~3~1~3~1~1~97~96~96~96~2~1~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~97~2~1~1~1~2~2~2~2~1~2~2~2~2~2~2~97~97~97~97~97~97~97~97~97~97~97~97~2~96~1~1~1~1~1~1~2~1~1~1~1~1~2~2~2~2~10~997~997~3~997~997~0~0~0~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~~~~2~0000017316~1~3~1~1~113~1421.3893726,,,,
7~2~1~2~1~1~97~96~96~96~1~2~97~1~1~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~97~2~1~1~1~2~2~2~2~1~2~2~2~2~2~2~1~1~5~2~2~3~1~1~2~3~1~1~1~2~1~1~1~1~1~1~1~1~2~2~1~1~1~1~1~2~5~0~30~30~90~10~10~0~0~5~5~5~5~5~96~96~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~1~97~1~2~9~9~9~5~5~5~5~5~5~5~~0~co -owner~~~1~0000024049~2~3~1~1~113~1406.0170235,,,,
7~2~2~3~2~1~2~96~96~96~2~2~2~1~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~2~2~1~2~1~2~2~1~2~1~2~2~2~2~1~1~1~1~1~1~1~1~1~1~1~1~1~2~1~1~1~1~2~2~2~2~2~2~2~2~2~2~2~1~8~2~1~1~0~0~98~0~1~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~Office Manager~paid holidays~none~2~0000026201~1~3~1~1~113~1421.3893726,,,,
7~2~2~3~97~1~97~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~98~2~2~1~2~2~1~2~2~98~98~98~2~2~2~4~4~4~2~4~4~2~2~97~97~97~1~1~2~1~1~1~97~1~1~97~2~1~1~2~2~2~1~2~2~6~20~20~10~85~0~85~0~997~5~5~5~5~5~9~9~9~9~9~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~2~1~2~1~2~2~2~5~5~5~5~5~5~5~~0~Office Manager~~~1~0000028423~1~3~1~1~113~1114.2787478,,,,
99~2~1~3~2~1~97~96~96~96~97~97~97~97~97~97~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~~97~2~2~2~2~1~2~2~1~2~2~1~2~2~2~2~97~1~4~97~4~4~97~4~97~4~4~4~2~96~1~1~1~1~1~1~1~1~2~2~1~2~2~2~2~2~7~20~20~10~80~10~5~80~997~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~~~~2~0000040724~1~3~1~1~113~1421.3893726,,,,
7~1~2~1~97~1~97~96~96~96~97~1~97~1~97~97~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~~2~97~1~2~1~2~2~97~2~1~1~1~1~97~1~97~97~97~97~97~97~97~97~97~97~97~97~97~1~2~1~1~1~1~97~1~97~1~1~2~2~1~2~2~2~2~9~0~20~0~20~20~0~0~997~96~96~96~96~96~1~1~1~1~1~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~1~1~1~1~1~97~97~97~96~96~96~96~96~96~96~~0~operations manager~~~1~0000040787~1~3~1~1~113~1421.3893726,,,,
6~2~2~1~2~1~2~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~97~2~2~2~1~2~2~2~2~2~2~2~2~2~2~2~97~97~97~97~97~97~97~97~4~97~97~3~1~2~97~1~1~1~1~2~2~97~97~97~97~97~97~97~97~97~5~997~997~10~30~0~10~0~0~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~~~~2~0000042820~1~3~1~1~113~779.0738418,,,,
7~97~1~3~97~1~97~96~96~96~1~1~1~97~97~1~97~3~2~97~96~97~97~97~97~97~96~96~96~97~96~97~96~96~96~96~96~96~96~96~96~96~96~98~98~2~96~96~96~2~97~2~97~2~97~97~2~1~1~1~97~96~96~96~1~1~97~2~98~2~1~2~97~97~1~1~2~1~3~1~3~97~97~96~96~96~97~97~97~97~97~1~1~1~97~1~2~1~1~1~97~96~96~97~96~96~96~97~96~96~96~97~96~96~96~97~96~96~96~1~97~2~1~97~1~97~1~97~1~97~1~97~1~97~1~97~1~97~2~97~2~2~2~2~97~97~97~1~2~2~1~2~2~97~97~97~97~97~97~1~2~2~97~97~97~1~2~2~97~97~97~4~97~2~1~97~97~1~3~97~97~1~1~97~1~97~~97~2~1~1~1~2~2~1~1~97~97~97~97~97~97~97~1~1~4~4~4~3~3~3~1~1~1~2~1~97~97~97~1~97~97~1~97~1~2~2~2~2~1~2~2~2~8~997~0~30~997~997~1~997~997~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~office manager~~~2~0000043334~1~3~1~1~113~1421.3893726,,,,
7~4~2~3~97~1~1~97~97~97~97~97~97~97~97~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~97~2~1~1~1~2~2~1~2~1~1~1~97~2~2~2~2~2~2~1~3~97~3~2~1~1~1~2~1~2~97~97~1~1~1~1~1~1~1~1~2~2~2~1~2~2~9~997~10~997~997~997~0~997~997~5~5~5~5~5~96~96~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~1~1~1~1~97~1~2~5~5~5~5~5~5~5~~0~Office Manager~~~1~0000004736~2~3~1~2~114~993.71673782,,,,
1~2~1~3~2~1~2~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~2~2~1~2~2~2~2~1~2~97~2~2~2~2~97~97~97~97~97~97~97~97~97~97~97~97~1~2~97~1~1~1~97~1~97~97~97~97~97~97~97~97~97~97~9~25~25~5~85~0~0~0~997~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~~~~2~0000005495~2~3~1~2~114~569.96437059,,,,
7~2~1~3~2~1~2~96~96~96~2~1~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~1~2~1~2~2~2~2~1~2~1~2~2~2~2~97~97~97~97~97~97~97~97~97~97~97~97~1~1~2~1~1~2~2~2~2~97~97~97~97~97~97~97~97~97~10~3~33~13~80~0~0~0~3~5~5~5~5~5~9~9~9~9~9~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~2~1~2~2~9~9~9~5~5~5~5~5~5~5~~0~Book keeping~~~1~0000006929~1~3~1~2~114~1070.9529341,,,,
7~2~3~96~2~2~97~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~97~97~97~97~97~2~2~2~97~97~2~2~2~2~5~5~5~4~5~5~97~97~97~3~97~3~1~2~1~1~1~1~1~1~1~97~97~97~97~97~97~97~97~97~10~3~1~20~85~5~85~0~50~5~5~5~5~5~9~9~9~9~9~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~1~1~97~1~1~1~97~5~5~5~5~5~5~5~~0~Office Manager~~~1~0000007293~2~3~1~2~114~797.6885675,,,,
6~2~2~3~1~1~2~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~1~1~1~2~2~1~2~2~2~1~2~2~2~2~5~1~5~1~1~1~97~1~1~1~1~1~1~2~1~1~1~1~1~1~1~97~97~97~97~97~97~97~97~97~5~26~0~10~74~1~74~0~997~5~5~5~5~5~9~9~9~9~9~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~1~1~97~1~2~2~2~5~5~5~5~5~5~5~~0~~~~1~0000008920~1~3~1~2~114~1070.9529341,,,,
1~1~2~3~2~1~2~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~2~2~2~1~2~2~2~2~2~1~2~2~2~2~4~1~4~97~97~1~97~97~97~97~97~97~2~96~1~1~1~97~2~2~2~97~97~97~97~97~97~97~97~97~97~997~997~2~92~0~97~0~997~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~~~~2~0000012684~1~3~1~2~114~897.24725217,,,,
7~2~1~3~2~1~2~96~96~96~1~1~1~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~2~2~1~1~1~2~2~1~1~1~2~1~2~1~2~2~3~1~3~3~3~3~3~97~1~1~3~1~1~1~2~1~1~2~1~2~1~1~1~1~2~1~2~2~1~2~6~5~0~45~10~30~40~0~0~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~general manager~~~2~0000013842~2~3~1~2~114~672.26026133,,,,
6~2~1~3~2~1~97~96~96~96~2~1~2~2~2~97~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~~3~1~1~1~1~2~2~2~1~2~2~1~2~2~2~2~3~2~3~3~3~2~3~2~1~2~3~3~1~1~97~1~1~1~1~2~1~1~1~1~1~2~2~2~2~2~8~5~5~5~65~3~5~0~15~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~~~~2~0000016540~2~3~1~2~114~672.26026133,,,,
7~4~1~1~2~1~1~2~1~2~1~1~1~1~1~1~3~2~1~4~3~1~1~1~1~1~1~1~1~1~2~1~1~1~1~1~1~97~1~1~1~1~97~1~1~1~2~2~3~1~2~1~1~1~1~1~1~1~2~2~1~3~2~1~1~1~1~1~1~1~1~2~2~2~2~1~2~1~3~4~1~2~1~3~2~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~2~2~96~96~96~1~1~2~1~1~3~2~3~1~1~1~2~1~1~1~1~1~1~1~1~1~1~2~2~9~2~9~2~9~2~9~3~4~1~1~2~2~2~2~2~1~2~2~1~2~2~1~2~2~2~2~2~1~2~2~1~2~2~1~2~2~1~2~2~1~1~2~1~97~1~1~2~1~1~2~2~2~2~2~~2~1~2~2~2~1~2~1~2~1~1~1~1~2~2~2~5~5~5~5~5~5~5~5~5~5~5~5~1~1~1~1~1~1~1~1~1~2~1~1~1~1~1~1~1~2~10~0~10~1~100~100~0~75~997~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~95~~0~state highway~~~2~0000017372~1~3~1~2~114~1070.9529341,,,,
1~2~2~2~2~1~2~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~2~2~1~2~2~2~2~1~2~1~1~2~2~2~4~4~4~2~2~1~2~1~3~4~2~2~1~2~1~1~1~97~2~2~2~2~1~2~1~2~2~2~2~2~1~997~997~997~997~0~0~0~997~5~5~5~5~5~9~9~9~9~9~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~97~97~97~1~97~2~2~5~5~5~5~5~5~5~~0~~~~1~0000020270~1~3~1~2~114~1070.9529341,,,,
1~2~2~3~2~1~97~96~96~96~2~2~2~2~2~2~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~96~5~5~96~96~96~5~5~5~5~5~5~5~96~96~96~96~96~96~96~5~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~96~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~96~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~96~5~5~5~96~96~96~96~96~96~96~96~96~96~96~~3~2~1~1~1~2~2~1~2~1~2~1~2~2~2~2~1~1~4~1~4~1~1~1~1~1~1~4~1~2~1~1~1~1~1~1~1~1~2~2~2~2~2~2~2~2~5~12~16~12~997~0~0~0~997~5~5~5~5~5~9~9~9~9~9~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~5~1~1~1~1~1~2~2~2~5~5~5~5~5~5~5~~0~~~~1~0000022449~1~3~1~2~114~648.48162975,,,,
